title,genre,subgenre,description,cast,age_rating,thumbnail
강철부대 3,예능,서바이벌,"오로지 목표는 우승! 
부대의 명예를 걸고 올 타임 최강자들이 모였다!
시즌1 우승 부대인 ‘UDT(해군특수전전단)’부터 
시즌2 우승 부대 ‘특전사(육군특수전사령부)’, 
국가급 대테러 부대 ‘707(제707특수임무단)’, 
뛰어난 사격 실력을 갖춘 ‘HID(육군첩보부대)’까지!
대한민국 대표 특수부대들의 등장에 
첫 만남부터 팽팽한 긴장감이 감도는데! 

그리고 새로 합류한 NEW 특수부대의 등장!
국가와 민족을 위해 무명으로 헌신한다!
베일에 싸인 ‘해군첩보부대 UDU’와
풍부한 실전 경험 보유! 
‘세계 군사력 1위’ 미국의 해군 ‘네이비씰(Navy SEAL)’과 
육군 ‘그린베레(Green Beret)’ 연합팀 ‘USSF’!
등장만으로 순식간에 분위기를 압도하고! 

바로 시작되는 <강철부대> 사상 최초! 
한층 더 업그레이드된 탐색전! 
피할 수 없는 숙명의 라이벌 부대들의 
살벌한 신경전이 벌어지는데!
한 치의 양보도 없는! 
각 부대의 명예와 자존심을 건 치열한 승부가 펼쳐진다!

압도적 스케일, 역대급 규모의 전장에 던져진 
최정예 특수부대원의 대격돌!
과연 첫 만남부터 승리를 차지할 부대는 누가 될 것인가!","김성주, 김희철, 김동현, 윤두준, 츄, 최영재",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231024/1555/P001743596.jpg/dims/resize/500
강철부대W,예능,서바이벌,"6부대 24인 대원들 총집합하다.
웃음 가득! 강철 케미 폭발!
미션 할 때와는 180도 다른 장난끼 가득한 대원들의 
반전 매력을 볼 수 있는 <강철부대W> 전우회!

이제는 말할 수 있다! 
그동안 말하지 못했던 비하인드 스토리와 
거침없는 폭로전이 난무하는 ‘도전! 강철벨’
방송에서 보는 모습과 실제가 다른 대원 1위는?!
카메라만 꺼지면 ‘투 머치 토커’로 변해 
제작진과 대원들의 혀를 내두르게 하는 대원의 정체!
서로가 서로를 끊임없이 저격하는 흥미진진한 질문 릴레이까지!
‘선임으로 만나고 싶지 않은 대원은?’
‘가장 욕을 많이 하는 대원은?’
오직 전우회에서만 들을 수 있는 대원들의 속마음을 탈탈 털어본다.

그리고, 이어지는 ‘도전! 강철벨’ 2라운드 
21개의 미션을 거치며 탄생한 수많은 명장면과 명대사를 퀴즈로 푸는 시간!
하지만, 성대모사 대결로 변질(?)되는 것도 모자라 급기야 장기 자랑까지?!
미션을 수행할 때는 볼 수 없었던 대원들의 24인 24색 매력 大방출  

입을 풀었다면 이제 몸을 풀 시간! 
보급품을 걸고 펼쳐지는 첫 번째 미니게임 <외줄 오르기>
‘이걸 여기서도 하네...’ 갑작스런 밧줄의 등장에 웅성거리는 대원들
이윽고 패배의 쓴맛을 겪었던 부대는 설욕을 다짐하고
승리를 차지했던 부대는 자존심 지키기에 나서는데!

이어지는 두 번째 미니게임
강철부대W 최강 피지컬을 가리기 위한 <1대1 육탄 줄다리기>
자타공인 힘캐 해병대 이수연에게 도전장을 내민 대원들!
이수연의 왕좌 굳히기냐! 새로운 힘캐의 등장이냐!
과연, 보급품과 승리를 가져가게 될 부대는?","김성주, 김희철, 김동현, 츄, 장은실, 최영재",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20240920/0511/P001761839.jpg/dims/resize/500
같이 걸을까,예능,"관찰리얼리티, 버라이어티, 아이돌, 여행, 힐링예능","길고 긴 회의 끝에 본인들의 체력적 한계를 인정하고
하루 최대 20km만 걷고, 숙소까지는 차를 타기로 한 god!
그러나.. 차를 타자마자 밀려오는 공포와 불안감은 무엇 ㅇ_ㅇ?
“차를 타보니까 이건 아닌 것 같아”라고 털어놓으며
또다시 god의 긴급대책 회의가 열린다!

체력은 부족하지만, 차량 이동은 절대 싫다!
이러지도 저러지도 못하는 god 멤버들은 
꼭 ‘걸어서’ 완주하고 싶은 확고한 의지를 보이고,
결국 예정된 코스를 변경하는 파격적인 결말에 이르는데..

온종일 걸었던 그 길을 다시 차를 타고 돌아가 숙박하고,
다음 날 아침 다시 출발지점으로 이동하는 ‘전진과 빽도(?)’ 여행!
조금은 바보 같지만, god 다운 순례길 여행! 과연 그 끝은? 

만족스런 회의 후 가벼운 마음으로 길을 나선 다음 날!
그런데, 이 이상한 느낌적인 느낌은 뭐지? 
“여기 아까 그 길 아니야?” 
그 숲이 그 숲 같고.. 그 강이 그 강 같은데...
반복되는 풍경에 술렁이기 시작하고
설상가상! 예상치 못한 역대급 최악의 오르막길이 펼쳐졌다!
헐떡이는 숨과 터질듯한 허벅지 고통을 참으며 올라왔더니..

내 눈 앞에 소 떼가???
우르르 달려오는 젖소 떼에 1차 동공 지진!
간신히 몸을 피해 좁은 오르막길로 올라간 순간
이번엔, 황소 떼가 나타났다!!!!!!!

“나.. 눈 마주쳤어..” 
뿔 달린 대장 황소와 제대로 아이 컨택한 태우! 
태우 옆에 있던 호영도 안절부절못하기 시작하는데!
순식간에 골목을 점령한 어마무시한 소 떼의 습격! god의 운명은?",god,15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231218/2326/P000680953.jpg/dims/resize/500
같이 할래? GG,예능,"서바이벌, 토크쇼","- 경기자동차과학고등학교 맞춤형 게스트 ‘한승연’이 떴다!
- 소혜의 인기를 뛰어넘는 ‘경자고’ 퀸의 정체는?

서울, 경기 지역 최초의 자동차 특성화 고등학교인  경기자동차과학고등학교로 찾아가 게임 대결을 펼쳤다. 이날 방송에서는 ‘인제 서킷 라이센스’를 보유하는 등 연예계 대표 자동차 덕후로 유명한 가수 겸 배우 한승연이 특별 게스트로 출연해 화제다. 
GG게임단은 전교생 690여명 중 여학생이 단 15명에 불과하다는 사실에 놀라움을 금치 못했다. 이 중 남학생들이 입을 모아 외친 일명 ‘경자고 퀸’으로 불리는 여학생을 소개했는데, 그녀의 엄청난 춤 실력에 왜 ‘퀸’이라고 불리는지 출연자와 스태프 모두 인정했다는 후문이다.","데프콘, 신동, 이용진, 김소혜, 재민",15세 이상,https://image.tving.com/upload/cms/caip/CAIP0400/P000859349.jpg/dims/resize/500
"같이가서 따로노는 세미팩 여행, 일단 같이가!",예능,여행,"짜여진 일정! 절대 권력의 가이드! 편리하고 안전한 패키지여행? 내 마음대로! 자유 일정! 나만의 개성과 계획 자유여행? 패키지여행과 자유여행의 장점만을 합쳤다! 신의 축복을 받은 땅! 드넓은 하늘과 천혜의 자연환경을 가진 사이판 여행이 시작된다! 조금은 다른 세대, 그리고 하나의 공통점을 가진 멤버들과 함께하는 5인 5색 세미 팩 여행! 일단같이가!","토니안, 한승연, 김소혜, MJ, 진진",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231218/2122/P001691341.jpg/dims/resize/500
개나리학당,예능,"게임, 버라이어티, 음악예능","개그계를 평정한 엄마들 대거 등장! <개나리학당 – 어버이날 특집>
낳으시고 기르시는 어머님 은혜♪ 어버이날을 맞아 평화로운 개나리학당에 무서운 엄마들이 나타났다! 개그우먼 엄마 4인방 ‘이성미&이경실&조혜련&김지선’ 등장! 안방극장을 추억으로 가득 채워줄 과거 개그 영상 퀴즈부터 개나리들의 엉뚱하고 귀여운 오답들이 난무하는 두뇌 운동회, 엄마들의 고민을 시원하게 해결해줄 개나리 상담소까지 오픈! 개나리들과 개그우먼 엄마들의 거침없는 입담과 숨겨둔 끼 대방출로 또 한번 레전드 방송이 시작된다!","붐, 정동원, 김유하, 임지민, 김태연, 임서원, 안율, 김다현, 류영채",12세 이상,https://image.tving.com/upload/cms/caip/CAIP0400/P001553166.jpg/dims/resize/500
개똥이네 철학관,예능,"버라이어티, 토크쇼","따사로운 햇살에 반짝이는 안동호~
푸르른 녹음이 찾아온 여름날의 [개똥이네 철학관]

요즘 애들의 워너비 덕목! ‘인싸’를 주제로 수양을 고민하는 철학자들..
‘자칭’ 인싸의 고수 일훈 철학자가 제안한 인싸력 테스트는 신조어 빙고!!
듣도 보도 못한 신조어들의 향연으로 정신없는 철학자들의 오답 퍼레이드는 과연?

게 아무도 없느냐~ ‘인싸’를 제대로 알려주마!
아침 댓바람부터 철학관 문을 두드린 인싸의 고수, 홍서범X김예원X유권!
고수들에게 배워보는 신명나는 인싸춤과 인싸 게임!
인싸춤의 고수 유권이 철학관 공식 춤신(?) 임수향의 댄스를 보고 감탄할 수밖에 없었던 이유는?
인싸 게임 도중 가왕 이승철이 대.굴.욕을 당한 사연은?

놀만큼 놀았으니 인싸의 개똥철학도 흥겹게 논해보자!
“우리나라 랩의 시초는 나야 나, 나야 나♬”
수많은 사모임의 중심! 자타공인 핵인싸 홍서범
핵인싸 홍서범의 워너비 인맥은 바로 아이유?
그가 아이유와 친해지고 싶은 이유는 과연 무엇일지?!

“주변에 좋은 사람이 많으면 인싸” 인맥부자 김예원!
박소담, 천우희, 오연서 등 여배우계 인맥부자인
그녀가 절친 천우희에게 반할 수밖에 없었던 사연은?
하나 더! 김예원 고수의 뜻밖의 노래실력 대방출~ 아이유 ‘밤편지’ 라이브 개봉박두!

“나는 인싸라고 생각하지 않는데 자연스럽게 인싸가 됐다!’ 유권.
핵인싸 그룹 블락비. 사실은 수줍음이 많다?
유권이 인정한 블락비 공식 인맥왕은 누구?","이승철, 임수향, 정일훈(비투비), 김준현",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231218/1038/P000946139.png/dims/resize/500
개미는 오늘도 뚠뚠 시즌1,예능,버라이어티,"챕터1 기본편 마물샷, 
슈카님이 차근차근 다시 정리해 dream 

1강. 돈을 벌었는데 돈이 없어요..
이래서 주식 투자 꼭 해야 해! 

2강. 홍반꿀 딘딘하다 뭔 멀인즈지 RG? 
이걸 아는 당신은 이미 뚠뚠 매니아 

3강. 매수는 과학이고 매도는 예술이다?! 
언제 사고 언제 팔아야 하는지 알랴줄게","노홍철, 김종민, 딘딘",12세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231218/2323/P001713524.jpg/dims/resize/500
개미랑 노는 베짱이,예능,여행,"박군이 새 MC로 나선다. 이날 박군은 넘치는 끼로 ‘예능 대세’의 저력을 톡톡히 보여줄 예정이다. 

먼저 박군은 히트곡 ‘한잔해’를 열창하며 화려한 신고식을 펼친다. 박군은 신나는 멜로디에 더해 ‘개미랑 노는 베짱이’에 맞춘 깜짝 개사로 스튜디오를 휩쓴다. 박군의 노래에 3MC들은 함께 열창하고 몸을 흔들며 흥을 발산한다","전현무, 장윤정, 김수찬, 김민아",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231218/2312/P001482734.png/dims/resize/500
개밥 주는 남자 개묘한 여행,예능,"관찰리얼리티, 버라이어티, 애니멀, 여행","▶김지민♥크리스티안, 허니문의 성지 칸쿤에서 핑크빛 기류 포착
김지민과 반려견 느낌&나리, 여행 메이트 크리스티안은 24시간여의 긴 비행 끝에 허니문의 성지 칸쿤에 도착, 본격적인 여행을 시작한다. 칸쿤 첫 여행지로 아름다운 해변이 있는 여인의 섬을 찾기로 한 이들. 골프 카트를 타고 섬 곳곳을 누리던 김지민과 크리스티안은 현지인들에게 부부라는 오해를 받을 만큼 핑크빛 기류를 형성했다는 후문. 

▶박시후X봉구, 산과 바다로 떠나는 밴쿠버 힐링 여행기 대공개
박시후와 반려견 봉구, 여행 메이트 배우 윤봉길은 밴쿠버 도심을 벗어나 3만 평 규모의 숲이 있는 캐필라노 협곡을 찾았다. 흔들다리 앞에서 주저하는 겁 많은 윤봉길과 모든 것이 생소한 시골견 봉구, 일명 ‘봉봉 브라더스’는 현수교를 무사히 건널 수 있을까?","김희철, 박시후, 김지민",15세 이상,https://image.tving.com/upload/cms/caip/CAIP0400/P000980585.jpg/dims/resize/500
개밥 주는 남자 시즌2,예능,"관찰리얼리티, 애니멀","수많은 칠현부인을 양산했던 원조 아이돌에서 서른 아홉 노총각 개집사로 반려인들의 전폭적인 지지와 사랑을 받고 있는 가수 강타가 <개밥 주는 남자 시즌 2>에 합류한다. 

주병진과 대중소로 기억되는 <개밥 주는 남자>는 스타와 반려견들의 리얼 동거기로 뜨거운 호응을 얻었던 채널 A 대표 예능 프로그램. 
개통령 <강형욱>의 합류로 보다 전문적이고 진정성 있는 프로그램으로 업그레이드 될 예정이며 20년차 프로 개집사인 가수 강타와 리얼 예능에서는 좀처럼 볼 수 없었던 이경영과 박철민, 김원해 등 대세 배우들과 최현석 셰프가족이 함께 출연한다. 

눈 뜨면 자기 밥 보다 <개밥>을 먼저 챙기는 천사 개집사 강타!
원조 아이돌을 넘어 서른아홉 노총각 강타의 면모를 가감 없이 공개한다. 
그는 20년차 프로 개집사로 전문가 못지않은 지식과 반려견에 대한 무한 애정으로 그간 각종 프로그램에서 모범적인 펫팸족(Pet+family)의 모습을 보여줬었다. 
하지만! <개밥 주는 남자 시즌 2>에서는 세 마리 소형견들과 럭셔리하고 우아한 동거 생활을 해오던 강타 하우스에 핵폭탄급 새 식구가 들어오면서 위기를 맞은 프로 개집사의 멘탈 가출 현장이 리얼하게 공개된다. 

반려견 만큼 애지중지 아끼는 피규어 참수사건 현장부터 에너지 넘치는 새 식구 때문에 24시간 논스톱 발바닥에 땀나게 뛰며 뒤치다꺼리를 하느라 다크서클이 무릎까지 내려온 강타의 모습을 보며 제작진이 연민을 느낄 정도였다는 후문.
 
강타는 “아침마다 건강보조제를 열 가지 이상 챙겨먹는데, 새 식구를 맞은 후부터는 
몇 가지를 더 챙겨 먹어야 할 것 같다“며 방전된 체력과 가출한 멘탈을 붙잡기 위해 고군분투하고 있다고. 

20년차 프로 개집사 강타를 당황시킨 하드캐리 犬의 정체와 반려견에 대한 무한 애정으로 위기를 극복하기 위해 혼신의 노력을 다하는 강타의 가슴 뭉클한 이야기는 4월 29일 토요일 밤 9시 30분 5개월 만에 업그레이드되어 돌아온 <개밥 주는 남자 시즌 2>에서 만날 수 있다. 

==========================================

더피움 엔터테인먼트 소속 배우 이경영, 박철민, 김원해, 이근희, 고수희가 채널A <개밥 주는 남자 시즌2>에 전격 출연한다.
 
이경영은 <개밥 주는 남자 시즌2>를 통해 방송사상 최초로 일상생활을 공개한다. 충무로 대표 다크포스 배우 이경영! 그의 일상생활 역시 고급스러운 분위기일 거라 예상했지만 반전된 모습을 보여줘 놀라움을 금치 못했다는 후문. 

이경영의 일상을 한 마디로 정리하자면 “정발산 이반장“!
“정발산 이반장”이라 불리는 이유는 이경영의 행동반경이 500m 이내로 동네에서 모든 걸 해결하기 때문. 화려할 것 같은 그의 리얼 라이프는 말 그대로 친근한 동네 옆집 아저씨(?). 모든 끼니는 동네 족발집에서 해결하고, 카리스마 넘치는 영화 속 헤어스타일도 단골 미용실 원장님의 작품이다. 

외로움이 묻어나는 그의 소박한 일상에 일어난 아주 큰 사건(?)이 있었으니! 
개밥주는 남자 최초!! 공동육아의 서막을 알린 이경영의 한마디! 
“나~~ 개 키울래~~” 

그렇게 시작해 더피움 배우 박철민, 김원해, 이근희, 고수희까지 합세. 
배우 5인방은 심사숙고 끝에 견주인 이경영을 도와 영화 속 신 스틸러답게 
다양한 캐릭터가 녹아있는 방식으로 육아 도우미가 되기로 만장일치 합의한 후 
반려견을 입양했다. 
치명적인 뒤태와 솜사탕같은 털을 지닌 매력적인 모습에 배우들은 기절 직전 상태였고, 다크포스 이경영의 마음마저 심쿵!시켰을 정도였다는데!  

방송 최초로 공개되는 이경영의 집은 집이라기보다 오히려 더 피움 소속사 배우들의 쉼터이자 사랑방. 규칙적이지 못한 촬영 일정 때문에 반려견을 키우는 것을 주저했던 배우들은 <개밥 주는 남자 시즌 2> 출연을 계기로 <반려견 공동 육아>에 
도전하게 되며 나아가 “Pet Friendly office (반려동물 친화적인 사무실, 동물 친화적 문화 흐름의 하나)′′라는 새로운 반려가족의 형태를 선보일 예정이다. 

데뷔 이후 첫 예능 신고식을 치르게 된 배우 이경영의 일상과 시즌 1 스타견 대중소의 뒤를 이을 새로운 매력의 견공은 4월 29일 밤 9시 30분에 채널A 리얼 예능프로그램 <개밥 주는 남자 시즌2> 첫 방송에서 공개된다.

============================================

허세 셰프, 크레이지 셰프, 국가대표 셰프테이너 등 다양한 수식어를 얻으며 활약하고 있는 인기 절정의 셰프 최현석이 <개밥 주는 남자 시즌 2>에서 아름다운 아내와 모델 뺨치는 두 딸과 함께 반전 매력을 선보일 예정이다. 

주병진과 대중소로 기억되는 <개밥 주는 남자>는 스타와 반려견들의 리얼 동거기로 뜨거운 호응을 얻었던 채널 A 대표 예능 프로그램. 
개통령 <강형욱>의 합류로 보다 전문적이고 진정성 있는 프로그램으로 업그레이드 될 예정이며, 리얼 예능에서는 좀처럼 볼 수 없었던 이경영과 박철민, 김원해 등 대세 배우들과 원조 아이돌에서 노총각 개집사로 변신해 반려인들의 전폭적인 지지와 사랑을 받고 있는 가수 강타, 리얼 예능으로 색다른 매력을 선사할 최현석 셰프 가족이 출연으로 큰 기대를 모으고 있다. 

특히 최현석 셰프는 카리스마 넘치고 재기 발랄한 스타 셰프라는 이미지와 달리 
아내와 두 딸 사이 좀처럼 끼지 못하고 외로운 40대 가장의 고충을 리얼하게 공개해 공감을 불러일으킬 예정이다. 
지난 22년간 셰프로 활동해오면서 지금의 오너셰프가 되기까지 누구보다 치열하게 살아온 최현석 셰프. 항상 머릿속에 요리 뿐인 줄 알았던 그의 뇌구조에 가장 큰 부분을 차지하고 있었던 것은! 바로 반.려.견!
하지만, 워낙 깔끔한 성격인데다 남편 최현석의 철없는(?) 덕질에 이골이 난 아내의 반대라는 벽에 부딪치고 말았는데... 

오로지 반려견을 키우기 위해 허세를 벗어 던지고 아내를 향해 눈물겨운 노력을 벌이는 최현석 셰프의 모습에 제작진도 그의 열정과 집념에 혀를 내둘렀다는 후문. 
<로맨티스트>부터 <막무가내 떼쟁이>까지... 창의적인 작전명만 10여개... 
과연... 최현석 셰프는 <개밥 주는 남자>가 될 수 있을까? 

색다른 재미와 정보를 제공하게 될 채널 A <개밥 주는 남자 시즌 2>는 4월 29일 밤 9시 30분에 첫 방송 될 예정이다.","최현석, 이태곤, 김민교",전체 이용가,https://image.tving.com/upload/cms/caip/CAIP0400/P000372938.jpg/dims/resize/500
개밥 주는 남자 시즌3,예능,"관찰리얼리티, 애니멀, 여행","′′▶ 배우 윤진서 & 반려견 팔월, 뭉치의 미국 여행

배우 윤진서와 반려견 팔월이, 뭉치가 미국 서부 샌프란시스코와 요세미티 국립공원을 종횡무진 누비는 이야기가 공개된다.′′",윤진서,전체 이용가,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231219/0005/P000730372.jpg/dims/resize/500
개뼈다귀,예능,토크쇼,"★명수의 말은 현실이 된다..★
코로나 때문에 힘들었던 사람들을 위한
<개뼈다귀> 표 원 테이블 레스토랑 ‘위로 식탁’ 2번째 이야기!

“음식 맛이 아주 작살나요(?)”
한국어 패치 완료! 언어 술사 지상렬도 깜짝 놀라게 한 외국인 등장!!
“저희 가족도 다 코로나에 걸렸어요”
과연 그의 사연은??
한국에서 보기 힘든 스페셜 메뉴부터 깜짝 이벤트까지~!

“저는 원래 굉장한 소식가였는데 대식가가 됐어요”
환경미화원 청년의 어마어마한 한우 먹방! 
모두를 놀라게 한 그의 본캐는??

오늘만을 기다려왔다!!
멘트의 8할을 독식하는 구라 때문에 멘트 사각지대에 있던
명수X상렬X성재의 반란이 시작된다!

자타공인 구라 저격수 솔비 출격!
구라 피해자 101 센터 남창희까지?!
구라의 입을 막기 위한 멤버들의 고군분투기 COMING SOON~","김구라, 박명수, 지상렬, 이성재",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231218/1047/P001356776.png/dims/resize/500
갬성캠핑,예능,여행,"배우, 가수, 코미디언 불문, 대한민국에서 가장 핫한 그녀들이 한자리에 모였다!  
힐링보다 킬링! 5인 5색으로 즐기는 찐 하이텐션 콘셉추얼 여행 <갬성캠핑> 

여기가 스위스야?! 한국이야?! 
해외여행 부럽지 않은 이국적인 풍광의 국내 여행지
도심의 일상에서 벗어나 아름다움 가득한 경상남도 남해군에 가다!
푸르른 양떼목장과 풀 내음 가득 고사리 언덕에서 느껴보는 진한 스위스 갬성
원조 미남 송승헌과 함께하는 심쿵 캠핑!
연륜미 낭낭하게 풍겨오는 승헌의 개그도 함께 한 첫 캠핑카 여행

캠핑을 즐기려는 자 갬성을 완성하라!
갬성 끝판왕 나래와 환상가득 캠린이들의 우당탕탕 첫 여행기!
이들은 과연 오늘 내로 캠핑의 여유를 느껴볼 수 있을지?
귀차니즘 영미와 갬성에 취해버린 솔라, 호기심 가득 소담, 
모든 것이 낯선 막내 나은이의 생애 첫 캠핑!! 

갬성에 살고 갬성에 떠난다!
본격 콘셉추얼 캠핑 예능 <갬성캠핑>","안영미, 박나래, 박소담, 솔라, 손나은",15세 이상,https://image.tving.com/upload/cms/caip/CAIP0400/P001342869.png/dims/resize/500
거대 동물의 여행,예능,다큐멘터리,"5개 대륙의 상징적인 동물(코끼리, 곰, 원숭이, 말, 캥거루)들이 각각 어디에서 왔는지 알아보기 위해 세계 각국으로 여행을 떠난다. 공룡의 멸종 이후 새로운 포식자들이 출현하면서 포유류들은 한 대륙에서 다른 대륙으로 생존을 위한 거대한 이동을 시작했다. 그들의 여정을 함께하며 진화의 과정에 대해 알아본다.",정보 없음,전체 이용가,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20230808/P001742631.jpg/dims/resize/500
거치면 흥하리,예능,"음악예능, 토크쇼","거치면 흥하리 | Ep.1 

K-POP 아이돌을 모두 낳은(?) '아이돌 다산댁' 할머니, 할아버지가 사는 동네가 있다?
개그맨 김민기, 홍윤화 부부와 함께하는 좌충우돌 신인아이돌 부흥 예능, 첫번째 손님 우아(woo!ah!)
우아 다섯 멤버의 요상한 개인기부터 할머니댁 앞마당에서 특별한 퍼포먼스까지!","홍윤화, 김민기",12세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231228/0730/P001483414.jpg/dims/resize/500
거침마당,예능,버라이어티,"오늘의 소통 주제
<심야마당 : 잠을 잊은 그대에게>

평균 나이 48세 파자마 파티
오늘도 잠 못 이루는 현대인들을 위해
꿀잠에 대해 얘기해보는 시간!

까슬까슬한 한산모시와
EDM만 있으면 불면증 완쾌?
거성의 꿀잠 자는 꿀팁 공개!

엄마의 거친 한마디가 최고의 기상 필살기?
공기 90% 소리 10% 가불기 군대식 속삭임 등장!!
′침벼자임... 근무시간입니다...′

수면 유도 야식에 쫀드기가 웬말
인간용 개껌 30년 차 침착맨의 쫀소리 파티!

잠잘 때 이건 못 참지! 코골이 vs 누에고치
최악의 잠버릇으로 국가 비상사태까지??

거침없는 어그로부터 쫀드기인, 누밍아웃까지
개성 넘치는 시민 논객과의 유쾌한 만남!

토론 빙자 수다쇼
와장창 난장 토론 <거침마당>","이금희, 박명수, 이병건",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231109/1750/P001714815.jpg/dims/resize/500
걱정마수다,예능,토크쇼,"수다는 기본! 머리부터 손끝까지 기분전환 시켜주는 뷰티 수다샵!
거절을 못 하는 성격 때문에 사이비 종교까지 끌려간 손님을 위한 특급 처방! 
46만 유튜버의 걱정마수다# 방문! 과연 그녀의 고민은?
한 달 통학 택시비만 100만 원인 대학생의 자취 허락받기+헤어 스타일 완벽 변신
한편, 난데없이 벌어진 마스터 vs 손님 랩 배틀까지?! 
걱정마수다# 두 번째 영업 일지 대 공개!","지상렬, 이상준, 양재진, 조은나래, 오세일",15세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231218/2314/P001530314.jpg/dims/resize/500
건강한 가출 동거인,예능,관찰리얼리티,"▶ 꾸준한 다이어트로 예쁜 몸매를 갖게 된 건강인 자매

건강인 자매 배우 이현경•이현영 자매가 등장한다. 원래 무용을 전공해 날씬한 몸매였던 언니 이현경은 어느 순간 몸의 변화와 나잇살에 충격을 느꼈다는데. 그 후 건강한 식단과 꾸준한 운동으로 몸매를 관리하고 있다. 그리고 활기차고 다재다능한 끼 넘치는 동생 이현영. 그녀는 2016년 셋째 출산 후 급격한 체중 증가로 일상에 불편함을 느끼고 열심히 다이어트를 한 결과, 두 달 만에 12kg 감량에 성공했고 5년째 유지 중이라고 고백한다. 건강인 이현경•이현영 자매의 활기 넘치는 동거가 시작된다. 자매는 배드민턴 승부는 물론, 다이어트는 식단이 가장 중요하다며 건강식 대결을 펼쳤다. 포만감 넘치는 배추로 만든 ‘배추말이 버섯전골’부터 혈관 건강에도 좋은 ‘지중해 새우찜’ 레시피까지! 게다가 건강인 이현경•이현영 자매가 다이어트 유지를 위해 꾸준히 챙겨 먹는다는 ‘이것’을 공개해 궁금증을 자아낸다.","신현준, 심진화, 김원효",12세 이상,https://image.tving.com/upload/cms/caip/CAIP0400/P001547432.jpg/dims/resize/500
"건강함의 시작, 몸의 대화",예능,토크쇼,"연예계 대표 영양제 Lover 신현준!
최애템 영양제 가방부터 대장 속까지 
쿨-하게 오픈한다!
[건강함의 시작, 몸의 대화]


나를 지켜주던 면역이 나를 공격한다
내 면역의 역습 ‘궤양성 대장염’

매일 밤 복통이 찾아온다..
하루에도 수십 번씩 화장실을 가서
도저히 일상생활을 할 수가 없는데..
원인까지 알 수 없다고?!

평균 진단 연령 30대! 
젊은 나이에 더 잘 찾아온다?!
삶의 질을 떨어뜨리는 것은 물론
평생 관리가 필요한 만성 난치 질환 ‘궤양성 대장염’

장염인 줄 알고 넘겼다가 대장 절제까지..?
늦었다고 생각할 땐 너~무 늦었다
궤양성 대장염을 알리는 안 건강한 위험 신호!!
식욕 부진, 잔변감... 심지어 혈변까지..?
다른 장 질환과 헷갈리기 쉬운 증상들
자세히 관찰하고 확실히 구별하자
<안건강씨의 안 건강한 하루>

#대변_이식 #공황장애 #가스(?)
사람들이 궁금해하는 대장 건강 #당신의 검색어와
황금 대장을 향한 주치의 솔루션까지
건강함의 시작 <몸의 대화>

좋다고 그냥 다 먹어...?
영양제, 모르고 먹으면 ‘0’양제!

“영양제, 한 번에 먹어도 돼요?”
잘못 알려진 상식부터
유형별 맞춤 영양제 추천!
똑똑한 영양제 구입법까지!
딴 데 가서 묻지 말고 찐의사한테 물어봐!
찐 건강 정보 <찐의사>


5월 18일 월요일 저녁 7시 40분
[건강함의 시작, 몸의 대화] 함께 나눠요","전현무, 이지혜, 홍신애, 문세윤",12세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231116/0815/P001228741.jpg/dims/resize/500
건썰다방 2,예능,토크쇼,"전쟁 필승의 비결, 건설 기술? 치열한 전쟁에 직접 활용된 건설이야기는 물론, 제방부터 지하벙커에 이르기까지 전쟁에 필수적인 건설 시설물 이야기까지!
재미있는 건설 이야기와 함께하는 <건썰다방2>","김가영, 썬킴, 이현수",12세 이상,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20241027/1625/P001763415.jpg/dims/resize/500
건축탐구 - 집,예능,다큐멘터리,"전국 30년 이상 노후 주택 267만여 동! 주택 노후화가 급증하는 가운데 노후 주택의 ‘가능성’에 주목하는 사람이 늘어나고 있다. ‘온고지신’의 정신으로 노후 주택들을 재건하는 건축가부터 평생의 추억이 담긴 고향 집을 허물지 않고 리모델링한 파독 간호사 출신 할머니의 이야기, 그리고 폐허 같던 노후 주택을 가족의 보금자리로 선택한 젊은 부부의 사연까지 들어본다.",김영옥(내레이션),전체 이용가,https://image.tving.com/ntgs/contents/CTC/caip/CAIP0400/ko/20231024/1540/P000857339.jpg/dims/resize/500
